Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/22  01:00:00,26.708333333333333,7010.693677827246 
 04/22  02:00:00,26.266666666666667,7256.254067648358 
 04/22  03:00:00,26.15833333333333,7225.959958557106 
 04/22  04:00:00,26.2,7200.556105595598 
 04/22  05:00:00,26.258333333333338,7167.480595813552 
 04/22  06:00:00,27.0,7256.705724570006 
 04/22  07:00:00,28.2,7476.514754444917 
 04/22  08:00:00,29.34166666666667,31131.038643897158 
 04/22  09:00:00,30.03333333333333,93372.50452945386 
 04/22  10:00:00,30.316666666666668,132217.84685728269 
 04/22  11:00:00,30.458333333333333,123667.45015814097 
 04/22  12:00:00,30.558333333333335,159624.02980540283 
 04/22  13:00:00,30.65833333333333,156459.22969674759 
 04/22  14:00:00,30.758333333333338,173018.95715369439 
 04/22  15:00:00,30.858333333333336,182657.01198599288 
 04/22  16:00:00,30.84166666666667,167746.38387252386 
 04/22  17:00:00,30.625,148535.62981318593 
 04/22  18:00:00,30.09166666666667,55281.49494877694 
 04/22  19:00:00,29.333333333333333,27024.74330262665 
 04/22  20:00:00,28.59166666666667,11163.180547989505 
 04/22  21:00:00,28.066666666666668,8611.655844580719 
 04/22  22:00:00,27.60833333333333,8154.681202691296 
 04/22  23:00:00,27.166666666666669,8118.669022296505 
 04/22  24:00:00,27.058333333333338,8098.988355061002 
 04/23  01:00:00,27.15833333333333,7490.652858649383 
 04/23  02:00:00,27.258333333333338,7604.555795494404 
 04/23  03:00:00,26.71666666666667,7471.370670233543 
 04/23  04:00:00,25.775000000000003,7243.008135345642 
 04/23  05:00:00,24.816666666666664,7014.86663333146 
 04/23  06:00:00,25.100000000000006,7005.541297184677 
 04/23  07:00:00,26.53333333333333,7288.429238094472 
 04/23  08:00:00,28.133333333333338,20918.875104236682 
 04/23  09:00:00,29.325,93721.71674067719 
 04/23  10:00:00,30.05,124366.92016639702 
 04/23  11:00:00,30.59166666666667,131330.43833597256 
 04/23  12:00:00,31.09166666666667,156237.0463673059 
 04/23  13:00:00,31.475000000000006,147183.83950670964 
 04/23  14:00:00,31.65833333333333,169027.00809569905 
 04/23  15:00:00,31.641666666666667,154812.02582416277 
 04/23  16:00:00,31.425000000000009,158003.31296515824 
 04/23  17:00:00,31.008333333333338,134948.68025710906 
 04/23  18:00:00,30.391666666666667,111972.70342214896 
 04/23  19:00:00,29.75,65506.99703572696 
 04/23  20:00:00,29.09166666666667,35112.27993683845 
 04/23  21:00:00,28.683333333333335,8712.30394462733 
 04/23  22:00:00,28.541666666666669,8420.881458224754 
 04/23  23:00:00,28.38333333333334,8300.158320615237 
 04/23  24:00:00,28.241666666666665,8214.994887518957 
 04/24  01:00:00,28.141666666666667,8167.33330458125 
 04/24  02:00:00,28.041666666666669,8123.1689998723805 
 04/24  03:00:00,27.88333333333334,8071.574027809188 
 04/24  04:00:00,27.741666666666665,8014.138566425991 
 04/24  05:00:00,27.583333333333333,7917.336614624038 
 04/24  06:00:00,27.90833333333333,7928.559080791089 
 04/24  07:00:00,28.666666666666669,8073.577099764065 
 04/24  08:00:00,29.46666666666667,25622.62304641613 
 04/24  09:00:00,29.975000000000006,101007.82266000362 
 04/24  10:00:00,30.275000000000003,124334.1693667042 
 04/24  11:00:00,30.516666666666667,140270.38790564467 
 04/24  12:00:00,30.833333333333333,170890.1995665196 
 04/24  13:00:00,31.175,169563.66224012304 
 04/24  14:00:00,31.416666666666669,167185.8029533988 
 04/24  15:00:00,31.38333333333334,173564.60690241305 
 04/24  16:00:00,31.066666666666668,139807.3671928018 
 04/24  17:00:00,30.60833333333333,81610.61212118872 
 04/24  18:00:00,30.05,52997.76851621569 
 04/24  19:00:00,29.508333333333338,23172.12273985469 
 04/24  20:00:00,29.008333333333338,9251.194592835149 
 04/24  21:00:00,28.741666666666665,8791.882720712825 
 04/24  22:00:00,28.583333333333333,8350.38588536896 
 04/24  23:00:00,28.441666666666668,8322.308182373205 
 04/24  24:00:00,28.28333333333333,8295.808739636987 
 04/25  01:00:00,28.083333333333333,8268.15062614315 
 04/25  02:00:00,27.88333333333334,8248.85307103496 
 04/25  03:00:00,27.508333333333338,8209.933227389412 
 04/25  04:00:00,27.008333333333338,8153.805158183557 
 04/25  05:00:00,26.508333333333338,8095.077159245401 
 04/25  06:00:00,26.883333333333338,8091.207795201386 
 04/25  07:00:00,27.941666666666668,8186.098866427397 
 04/25  08:00:00,29.099999999999999,23700.543137119286 
 04/25  09:00:00,29.95,112251.24971993423 
 04/25  10:00:00,30.491666666666665,142058.19955045495 
 04/25  11:00:00,30.875,158807.92481883718 
 04/25  12:00:00,31.175,162422.885266459 
 04/25  13:00:00,31.416666666666669,167416.31196168866 
 04/25  14:00:00,31.5,180465.04857311306 
 04/25  15:00:00,31.325,170876.51504380973 
 04/25  16:00:00,30.96666666666667,177781.42532628578 
 04/25  17:00:00,30.508333333333338,164570.9611399912 
 04/25  18:00:00,30.066666666666668,89017.9876635571 
 04/25  19:00:00,29.724999999999999,63478.72224770267 
 04/25  20:00:00,29.366666666666665,45277.19176952377 
 04/25  21:00:00,29.141666666666667,8372.804212350848 
 04/25  22:00:00,28.983333333333336,8349.338869555968 
 04/25  23:00:00,28.84166666666667,8328.513277299915 
 04/25  24:00:00,28.683333333333335,8307.589671203052 
 04/26  01:00:00,28.541666666666669,8288.279036030624 
 04/26  02:00:00,28.38333333333334,8264.996008341875 
 04/26  03:00:00,28.066666666666668,8228.38352527045 
 04/26  04:00:00,27.60833333333333,8183.250460968261 
 04/26  05:00:00,27.166666666666669,8144.212254814019 
 04/26  06:00:00,27.40833333333333,8138.144198044261 
 04/26  07:00:00,28.224999999999999,8187.6053583116345 
 04/26  08:00:00,29.066666666666668,29303.38002459094 
 04/26  09:00:00,29.75,91584.36907554361 
 04/26  10:00:00,30.291666666666669,146080.36957620865 
 04/26  11:00:00,30.849999999999999,143307.44651705723 
 04/26  12:00:00,31.39166666666667,145888.40002443357 
 04/26  13:00:00,31.775000000000003,155905.32938050774 
 04/26  14:00:00,31.84166666666667,163827.02196604468 
 04/26  15:00:00,31.391666666666667,142624.48484055908 
 04/26  16:00:00,30.633333333333338,127801.4907293053 
 04/26  17:00:00,29.833333333333333,117197.06919737354 
 04/26  18:00:00,29.266666666666667,56641.6345842606 
 04/26  19:00:00,28.925,30269.929210479077 
 04/26  20:00:00,28.566666666666668,19362.648053986588 
 04/26  21:00:00,28.34166666666667,13800.019123213104 
 04/26  22:00:00,28.300000000000009,8303.002876762785 
 04/26  23:00:00,28.241666666666665,8330.337378563157 
 04/26  24:00:00,28.083333333333333,8345.023521733527 
 04/27  01:00:00,27.941666666666668,8327.072201166175 
 04/27  02:00:00,27.78333333333333,8296.521400478558 
 04/27  03:00:00,27.583333333333333,8259.790492230055 
 04/27  04:00:00,27.38333333333334,8209.262267417384 
 04/27  05:00:00,27.183333333333335,8151.909528159157 
 04/27  06:00:00,27.45,8120.009551853401 
 04/27  07:00:00,28.108333333333336,8150.264829878135 
 04/27  08:00:00,28.808333333333335,8217.12169556304 
 04/27  09:00:00,29.391666666666667,60586.41777006405 
 04/27  10:00:00,29.89166666666667,82606.82353575602 
 04/27  11:00:00,30.39166666666667,92898.55005087068 
 04/27  12:00:00,31.008333333333338,84957.96079555972 
 04/27  13:00:00,31.59166666666667,63640.032124636775 
 04/27  14:00:00,31.974999999999999,56206.72552012816 
 04/27  15:00:00,31.983333333333336,55693.13447747851 
 04/27  16:00:00,31.608333333333336,49643.90033504398 
 04/27  17:00:00,31.05,40637.075820370745 
 04/27  18:00:00,30.333333333333333,35160.17781415597 
 04/27  19:00:00,29.708333333333333,28311.722654415837 
 04/27  20:00:00,29.09166666666667,11835.69848119247 
 04/27  21:00:00,28.858333333333336,11676.65223937006 
 04/27  22:00:00,28.900000000000003,8858.777109084358 
 04/27  23:00:00,28.958333333333333,8567.109767606526 
 04/27  24:00:00,28.825,8460.232912489648 
 04/28  01:00:00,28.525000000000003,8409.668226782776 
 04/28  02:00:00,28.224999999999999,8372.644498323483 
 04/28  03:00:00,27.983333333333336,8347.881558372186 
 04/28  04:00:00,27.724999999999999,8322.18485370156 
 04/28  05:00:00,27.483333333333336,8291.436095515704 
 04/28  06:00:00,27.925,8297.308924826999 
 04/28  07:00:00,28.883333333333338,8360.22460014915 
 04/28  08:00:00,29.825000000000004,8433.658436980397 
 04/28  09:00:00,30.491666666666665,8494.528749088322 
 04/28  10:00:00,30.933333333333335,8540.147376927735 
 04/28  11:00:00,31.275000000000003,8573.165102362987 
 04/28  12:00:00,31.63333333333333,8596.920283632038 
 04/28  13:00:00,31.974999999999999,8605.035482187845 
 04/28  14:00:00,32.15833333333334,8603.003075122886 
 04/28  15:00:00,32.025,8578.876370327851 
 04/28  16:00:00,31.666666666666669,8547.83693732045 
 04/28  17:00:00,31.208333333333333,8514.91297159265 
 04/28  18:00:00,30.650000000000003,8480.20396268026 
 04/28  19:00:00,30.05,8442.30473286483 
 04/28  20:00:00,29.45,8392.413607428201 
 04/28  21:00:00,29.025000000000003,8354.475195935343 
 04/28  22:00:00,28.724999999999999,8323.044304835703 
 04/28  23:00:00,28.425000000000009,8290.641975656848 
 04/28  24:00:00,28.066666666666668,8253.505912281717 
 04/29  01:00:00,27.60833333333333,7954.25979146376 
 04/29  02:00:00,27.166666666666669,7917.867720456335 
 04/29  03:00:00,26.766666666666667,7808.308706154584 
 04/29  04:00:00,26.366666666666665,7681.619751248977 
 04/29  05:00:00,25.96666666666667,7545.089007181719 
 04/29  06:00:00,26.558333333333335,7607.424687287319 
 04/29  07:00:00,27.916666666666669,7889.51693716202 
 04/29  08:00:00,29.316666666666668,31231.946773154894 
 04/29  09:00:00,30.25,94624.42345322418 
 04/29  10:00:00,30.675,135392.90336560209 
 04/29  11:00:00,30.974999999999999,127590.42347759928 
 04/29  12:00:00,31.39166666666667,165190.62640611109 
 04/29  13:00:00,31.775000000000003,163326.46543180414 
 04/29  14:00:00,31.958333333333333,176110.4642474818 
 04/29  15:00:00,31.825,186305.51469712379 
 04/29  16:00:00,31.525000000000003,171045.3390220585 
 04/29  17:00:00,31.10833333333333,151214.37688276397 
 04/29  18:00:00,30.666666666666669,55877.16923873627 
 04/29  19:00:00,30.09166666666667,27427.121007483493 
 04/29  20:00:00,29.45,11374.713287561573 
 04/29  21:00:00,28.849999999999999,8806.773189027192 
 04/29  22:00:00,28.25,8347.487676301438 
 04/29  23:00:00,27.650000000000003,8300.297397103728 
 04/29  24:00:00,27.224999999999999,8256.419510905325 
 04/30  01:00:00,26.983333333333336,8028.953094510274 
 04/30  02:00:00,26.724999999999999,7987.123505887313 
 04/30  03:00:00,26.541666666666669,7901.713365732775 
 04/30  04:00:00,26.38333333333334,7806.438157554447 
 04/30  05:00:00,26.241666666666665,7720.519801524064 
 04/30  06:00:00,26.900000000000003,7784.318249956843 
 04/30  07:00:00,28.15833333333333,7990.47552654927 
 04/30  08:00:00,29.400000000000003,21516.22822318578 
 04/30  09:00:00,30.25,102129.42701508083 
 04/30  10:00:00,30.733333333333336,128974.8645858967 
 04/30  11:00:00,31.075,135164.74656231403 
 04/30  12:00:00,31.433333333333335,159198.79174101258 
 04/30  13:00:00,31.775000000000003,150159.60770530263 
 04/30  14:00:00,31.958333333333333,171865.0723434165 
 04/30  15:00:00,31.88333333333334,158124.37285037965 
 04/30  16:00:00,31.625,161380.28778675453 
 04/30  17:00:00,31.208333333333333,138896.47784014458 
 04/30  18:00:00,30.708333333333333,112628.60203202098 
 04/30  19:00:00,30.266666666666667,67147.1187078491 
 04/30  20:00:00,29.75,36856.4124460594 
 04/30  21:00:00,29.325,8740.991639478267 
 04/30  22:00:00,29.025000000000003,8516.95706299111 
 04/30  23:00:00,28.666666666666669,8406.854594500192 
 04/30  24:00:00,28.5,8358.218299756603 
