value;temp
0.462651592;30.61
0.497269786;30.17
0.507867719;29.71
0.511752287;29.21
0.508213428;28.77
0.505026371;28.43
0.497617246;28.18
0.489438744;27.93
0.487161601;27.63
0.521938635;28.54
0.522558397;28.38
0.521814724;28.07
0.521997167;27.61
0.525215674;27.17
0.527097801;27.41
0.527243266;28.23
1.630038468;29.07
7.428311145;29.75
8.358044257;30.29
8.76300437;30.85
8.983906157;31.39
8.774345136;31.78
8.462535199;31.84
8.552678114;31.39
7.762395998;30.63
6.989627847;29.83
1.838256237;29.27
0.797235802;28.93
0.509160029;28.57
0.513396644;28.34
0.526272451;28.30
0.536842287;28.24
0.543548417;28.08
0.535680232;27.30
0.549513499;27.24
0.559396297;27.03
0.561262984;26.73
0.550273638;26.43
0.534245122;26.24
0.540697604;26.26
0.547104825;26.42
10.99820253;26.79
13.25548716;27.35
12.08487204;27.95
11.23941846;28.49
5.510148118;28.93
5.061709045;29.28
4.62473015;29.52
4.157022648;29.54
3.725156574;29.38
2.743905248;28.95
1.479500837;28.35
1.188373863;27.75
1.052308387;27.38
0.540661204;27.24
0.543748819;27.08
0.543648877;26.88
0.519864096;27.13
0.511935915;26.39
0.50987475;25.98
0.510654811;25.78
0.514255034;25.58
0.51864112;26.20
0.528914472;27.52
0.530123131;28.86
9.162009158;29.81
10.10844228;30.33
10.01314701;30.68
9.652951796;30.92
3.616210967;31.00
3.277456352;31.00
3.011601097;30.94
2.610663999;30.73
2.358410931;30.31
2.013837686;29.63
1.426633427;28.95
1.145946584;28.29
1.012836733;28.00
0.519469202;27.94
0.521959854;27.90
0.52491441;27.78
0.501675785;27.38
0.518519607;27.13
0.527342577;26.71
0.521948264;26.21
0.516210848;25.71
0.513694744;26.32
0.520174313;27.78
0.520485256;29.16
0.520238113;29.88
0.524690537;30.06
0.525795683;30.16
0.524156532;30.43
0.52148359;30.72
0.492917199;30.86
0.466763419;30.73
0.492536164;30.37
0.51208459;29.97
0.510497313;29.68
0.516844963;29.48
0.521675966;29.28
0.524058451;29.03
0.527741281;28.78
0.53022048;28.53
0.529722404;28.11
0.541084613;27.94
0.537614964;27.78
0.535145761;27.58
0.530091007;27.38
0.523285968;27.18
0.517007208;27.45
0.51669795;28.11
0.518515903;28.81
8.530900013;29.39
10.31379371;29.89
10.01795571;30.39
9.275506041;31.01
3.350659329;31.59
3.12201627;31.98
2.881188603;31.98
2.585039831;31.61
2.288323506;31.05
1.986300756;30.33
1.447582308;29.71
1.171713432;29.09
1.029296675;28.86
0.52430106;28.90
0.528337843;28.96
0.52859075;28.83
0.545089471;26.68
0.548404404;26.48
0.552204496;26.40
0.554266485;26.40
0.554336115;26.40
0.559138775;26.93
0.566631608;27.88
0.563157686;28.83
0.555337728;29.55
0.545081997;30.09
0.537111413;30.48
0.530130791;30.78
0.526900246;30.96
0.524165769;31.06
0.501311954;31.10
0.502501444;30.93
0.538402765;30.63
0.54379216;30.21
0.551521429;29.77
0.553120426;29.37
0.553993096;29.03
0.548747755;28.73
0.544693273;28.43
0.542501599;28.18
0.528514766;27.53
0.53332018;27.28
0.535130725;27.08
0.533004644;26.83
0.529137897;26.58
0.531160874;26.97
0.529791626;27.83
0.522191788;28.73
0.516823925;29.45
0.517979038;30.05
0.519422061;30.59
0.520299408;31.21
0.511350421;31.73
0.465555771;31.96
0.446702378;31.71
0.48116914;31.09
0.521788468;30.33
0.515723683;29.48
0.51990209;28.75
0.521925376;28.09
0.522611575;27.80
0.524608245;27.74
0.52821817;27.70
0.530028;27.64
0.527343027;27.67
0.524561822;27.21
0.523697999;27.00
0.526356728;26.94
0.530397372;26.90
0.53591869;27.25
0.533413053;28.03
0.524439289;28.87
0.519901972;29.61
0.518145292;30.25
0.51699401;30.79
0.517361308;31.23
0.517526008;31.58
0.461022591;31.76
0.400353168;31.68
0.410147557;31.37
0.459623213;30.91
0.520964228;30.29
0.519470139;29.59
0.519906902;28.89
0.518658936;28.37
0.515921432;27.97
0.513368321;27.57
0.510993384;27.17
0.529535703;28.53
0.531292283;28.23
0.535019594;27.98
0.537040331;27.73
0.538106318;27.48
0.540128247;27.93
0.537513632;28.88
0.528562724;29.83
0.523811682;30.49
0.521035654;30.93
0.517696264;31.28
0.501579432;31.63
0.466060678;31.98
0.411437927;32.16
0.376355093;32.03
0.394844309;31.67
0.461261604;31.21
0.516108988;30.65
0.511793381;30.05
0.507714275;29.45
0.507318287;29.03
0.507535213;28.73
0.508273447;28.43
0.50776658;28.07
0.505776109;27.61
0.504881983;27.17
0.505341407;26.77
0.504319096;26.37
0.503132429;25.97
0.510679585;26.56
0.524365495;27.92
1.874165474;29.32
7.025336844;30.25
7.718196401;30.68
8.235423909;30.98
8.668461699;31.39
8.954746261;31.78
8.262596565;31.96
7.735929266;31.83
7.459451953;31.53
7.347827938;31.11
2.226152077;30.67
1.335759759;30.09
0.600659247;29.45
0.513792639;28.85
0.512647998;28.25
0.511168759;27.65
0.510058608;27.23
0.508324517;26.98
0.506820915;26.73
0.506032893;26.54
0.50687695;26.38
0.508697873;26.24
0.514629342;26.90
0.518456464;28.16
1.06255457;29.40
6.486083339;30.25
8.927652324;30.73
8.921844938;31.08
8.742428464;31.43
9.348401153;31.78
9.275827175;31.96
9.007022618;31.88
8.963415977;31.63
10.46143246;31.21
5.187297657;30.71
5.665612872;30.27
10.03807721;29.75
8.507357922;29.33
9.52232615;29.03
9.497417893;28.67
10.21197824;28.50
