value;temp
18.9330;30.4833
17.5600;30.2250
16.7805;29.9250
6.3245;29.6833
5.0718;29.3667
4.3867;29.0250
1.3148;28.6083
1.3486;28.1083
1.3749;27.6083
1.4032;27.1667
1.4334;26.7667
1.4595;26.3667
1.4797;26.1417
1.4908;26.1000
1.4871;26.0417
1.4984;26.7583
1.4573;28.1750
5.5683;29.5583
16.0131;30.4500
19.4018;30.8750
20.2210;31.0583
20.6405;31.1583
20.3660;31.2583
19.2984;31.2417
18.5597;31.0833
16.9842;30.7667
15.5959;30.3083
4.4949;29.7500
2.0898;29.2667
1.2621;28.8083
1.2830;28.5417
1.3076;28.4417
1.3322;28.3417
1.3695;27.8917
1.4102;27.1333
1.4484;26.3917
1.4795;25.9833
1.4937;25.7833
1.4895;25.5833
1.4974;26.2000
1.4736;27.5167
1.3558;28.8583
14.7392;29.8083
21.4564;30.3333
22.2197;30.6750
21.4985;30.9167
9.1604;31.0000
8.2889;31.0000
7.0722;30.9417
5.6135;30.7250
4.8475;30.3083
4.5704;29.6333
3.7615;28.9500
3.1795;28.2917
2.8095;28.0000
1.3084;27.9417
1.3285;27.9000
1.3562;27.7833
1.3904;27.5250
1.4234;27.2833
1.4504;27.0833
1.4753;26.8250
1.4969;26.5833
1.4953;26.9667
1.4349;27.8250
1.3304;28.7250
1.2692;29.4500
1.2043;30.0500
1.1463;30.5917
1.0947;31.2083
1.0486;31.7333
0.9644;31.9583
0.8970;31.7083
0.9569;31.0917
1.0660;30.3333
1.1609;29.4750
1.2318;28.7500
1.2718;28.0917
1.2963;27.8000
1.3180;27.7417
1.3430;27.7000
1.3667;27.6417
1.3867;27.6000
1.4072;27.5417
1.4308;27.3250
1.4606;26.9667
1.5080;26.6250
1.5703;26.6750
1.5465;27.0917
5.1887;27.7083
16.4161;28.5250
18.7812;29.3667
20.0074;30.0500
21.2625;30.3000
21.8639;30.2417
19.5682;30.0833
18.4495;30.0583
17.8787;30.0417
17.6440;29.9417
5.9342;29.6083
3.2501;29.1083
1.5390;28.6083
1.3326;28.2833
1.3559;28.1417
1.3800;27.9833
1.4137;27.5500
1.4417;27.0083
1.4737;26.4500
1.5004;26.1417
1.5257;26.1000
1.5389;26.0417
1.5373;26.5250
1.4840;27.5417
3.2111;28.5833
16.4978;29.4083
21.5700;29.9917
20.9523;30.4333
21.1054;30.8333
21.5285;31.1750
21.1096;31.3583
20.6938;31.2250
19.0950;30.8667
18.7690;30.4083
8.0775;29.9083
6.1084;29.3500
5.1565;28.8083
1.2611;28.3083
1.2963;27.7500
1.3336;27.2083
1.3581;27.1167
1.3715;27.3750
1.3880;27.6167
1.4168;27.4667
1.4444;27.1250
1.4723;26.7667
1.4738;27.0667
1.4248;27.9250
1.3255;28.8250
1.2591;29.4333
1.1978;29.7750
1.1480;30.0750
1.1109;30.3167
1.0753;30.5167
1.0173;30.7167
0.8940;30.9750
0.8386;31.1000
0.8689;31.0417
1.0054;30.6500
1.1657;29.9333
1.1983;29.1917
1.2260;28.7250
1.2493;28.3667
1.2799;28.0250
1.3099;27.7250
1.3476;27.3667
1.3820;27.0250
1.4115;26.7833
1.4363;26.5833
1.4617;26.3833
1.4640;26.7667
1.4188;27.6250
1.3260;28.5250
1.2610;29.2500
1.1929;29.7917
1.1366;30.2917
1.0876;30.8500
1.0511;31.2167
1.0029;31.3000
0.9844;30.8917
1.0339;30.1333
1.0979;29.3917
1.1595;28.9833
1.2160;28.8417
1.2445;28.6833
1.2722;28.4250
1.3038;28.0667
1.3371;27.7250
1.3612;27.6000
1.3860;27.5417
1.4110;27.5000
1.4399;27.2083
1.4716;26.6500
1.4887;26.1083
1.4855;26.4833
1.4599;27.6000
1.3649;28.8000
1.2829;29.6500
1.2089;30.1917
1.1526;30.6333
1.1108;30.9750
1.0749;31.2167
1.0192;31.2417
0.9148;31.0250
0.9028;30.6083
0.9619;30.1667
1.0944;29.7083
1.1929;29.2083
1.2215;28.7667
1.2478;28.4250
1.2687;28.1833
1.2928;27.9250
1.3256;27.6250
1.3728;27.3833
1.4166;27.1250
1.4534;26.7083
1.4771;26.2083
1.4948;25.7083
1.4767;26.3167
1.4178;27.7750
1.3043;29.1583
1.2528;29.8750
1.2083;30.0583
1.1632;30.1583
1.1113;30.4333
1.0682;30.7167
1.0088;30.8583
0.9351;30.7250
0.9775;30.3667
1.0637;29.9667
1.1227;29.6833
1.1975;29.4833
1.2283;29.2833
1.2558;29.0250
1.2851;28.7833
1.3151;28.5250
1.3501;28.1083
1.3840;27.6667
1.4172;27.2083
1.4416;27.0000
1.4660;26.9417
1.4894;26.9000
1.4872;27.2500
1.4229;28.0250
1.3222;28.8667
1.2601;29.6083
1.1930;30.2500
1.1423;30.7917
1.1065;31.2333
1.0674;31.5750
0.9399;31.7583
0.7698;31.6833
0.7713;31.3667
0.8626;30.9083
1.0551;30.2917
1.1842;29.5917
1.2081;28.8917
1.2368;28.3667
1.2667;27.9667
1.2993;27.5667
1.3323;27.1667
1.3692;26.7083
1.4012;26.2667
1.4239;26.1583
1.4465;26.2000
1.4660;26.2583
1.4532;27.0000
1.3873;28.2000
4.5629;29.3417
15.2388;30.0333
17.2687;30.3167
17.9519;30.4583
19.5962;30.5583
19.8944;30.6583
17.2387;30.7583
16.1345;30.8583
15.9911;30.8417
15.8372;30.6250
5.2651;30.0917
2.9868;29.3333
1.4610;28.5917
1.2333;28.0667
1.2654;27.6083
1.2991;27.1667
1.3226;27.0583
1.3406;27.1583
1.3596;27.2583
1.3954;26.7167
1.4372;25.7750
1.4354;24.8167
1.4273;25.1000
1.4329;26.5333
2.9199;28.1333
14.0848;29.3250
20.4710;30.0500
20.0657;30.5917
19.9606;31.0917
20.3349;31.4750
20.1463;31.6583
20.0114;31.6417
18.6175;31.4250
18.3767;31.0083
8.0993;30.3917
6.0758;29.7500
5.1555;29.0917
1.2430;28.6833
1.2628;28.5417
1.2859;28.3833
1.3110;28.2417
1.3339;28.1417
1.3574;28.0417
1.3827;27.8833
1.4052;27.7417
1.4274;27.5833
1.4277;27.9083
1.3821;28.6667
4.6607;29.4667
14.7952;29.9750
18.4867;30.2750
20.2019;30.5167
21.4787;30.8333
21.1959;31.1750
18.2972;31.4167
17.8295;31.3833
17.7254;31.0667
17.3561;30.6083
5.5506;30.0500
2.5576;29.5083
1.2344;29.0083
1.2539;28.7417
1.2766;28.5833
1.2994;28.4417
1.3244;28.2833
1.3519;28.0833
1.3812;27.8833
1.4114;27.5083
1.4447;27.0083
1.4777;26.5083
1.4780;26.8833
1.4279;27.9417
2.9099;29.1000
12.9240;29.9500
18.5192;30.4917
18.0536;30.8750
17.8801;31.1750
19.1469;31.4167
18.2880;31.5000
18.0127;31.3250
16.4386;30.9667
15.7445;30.5083
5.9765;30.0667
4.7953;29.7250
4.2311;29.3667
1.2555;29.1417
1.2763;28.9833
1.2964;28.8417
1.3191;28.6833
1.3429;28.5417
1.3651;28.3833
1.3920;28.0667
1.4249;27.6083
1.4560;27.1667
1.4540;27.4083
1.4019;28.2250
4.8873;29.0667
16.3137;29.7500
19.2287;30.2917
19.6929;30.8500
19.9531;31.3917
19.6321;31.7750
18.5678;31.8417
18.1502;31.3917
16.7652;30.6333
15.5314;29.8333
4.5002;29.2667
2.0679;28.9250
1.2629;28.5667
1.2860;28.3417
1.3158;28.3000
1.3390;28.2417
1.3626;28.0833
1.3770;27.9417
1.3921;27.7833
1.4128;27.5833
1.4329;27.3833
1.4500;27.1833
1.4461;27.4500
1.4062;28.1083
1.3393;28.8083
13.6301;29.3917
20.7155;29.8917
20.3447;30.3917
19.2392;31.0083
8.7628;31.5917
7.9595;31.9750
6.7755;31.9833
5.4309;31.6083
4.5260;31.0500
4.3972;30.3333
3.7657;29.7083
3.1911;29.0917
2.7963;28.8583
1.2373;28.9000
1.2559;28.9583
1.2816;28.8250
1.3139;28.5250
1.3456;28.2250
1.3759;27.9833
1.4049;27.7250
1.4314;27.4833
1.4209;27.9250
1.3505;28.8833
1.2500;29.8250
1.1888;30.4917
1.1274;30.9333
1.0766;31.2750
1.0321;31.6333
0.9818;31.9750
0.8470;32.1583
0.7377;32.0250
0.7585;31.6667
0.8963;31.2083
1.0409;30.6500
1.1391;30.0500
1.1674;29.4500
1.1941;29.0250
1.2227;28.7250
1.2539;28.4250
1.2867;28.0667
1.3211;27.6083
1.3547;27.1667
1.3879;26.7667
1.4195;26.3667
1.4509;25.9667
1.4469;26.5583
1.3856;27.9167
4.5002;29.3167
14.8772;30.2500
16.6262;30.6750
17.0524;30.9750
18.3063;31.3917
18.4970;31.7750
15.9430;31.9583
14.8649;31.8250
14.7755;31.5250
14.5761;31.1083
4.8563;30.6667
2.7648;30.0917
1.4163;29.4500
1.2134;28.8500
1.2433;28.2500
1.2749;27.6500
1.3063;27.2250
1.3332;26.9833
1.3627;26.7250
1.3890;26.5417
1.4149;26.3833
1.4381;26.2417
1.4304;26.9000
1.3641;28.1583
2.6867;29.4000
12.0636;30.2500
19.3214;30.7333
19.0840;31.0750
18.9095;31.4333
19.2695;31.7750
18.9680;31.9583
18.7379;31.8833
17.3931;31.6250
17.2196;31.2083
7.5816;30.7083
5.7990;30.2667
5.0779;29.7500
1.2019;29.3250
1.2221;29.0250
1.2536;28.6667
1.2797;28.5000
