Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/28  08:00:00,6863.11852711381 
 04/28  09:00:00,7148.00827568355 
 04/28  10:00:00,7315.544216370882 
 04/28  11:00:00,7353.718610316056 
 04/28  12:00:00,7368.534716552425 
 04/28  13:00:00,7381.9529306553 
 04/28  14:00:00,7383.6567681001 
 04/28  15:00:00,7368.338050504778 
 04/28  16:00:00,7346.703157154796 
 04/28  17:00:00,7239.011830183169 
 04/28  18:00:00,7055.430627231032 
 04/28  19:00:00,6850.470833470642 
 04/28  20:00:00,6603.827629955479 
 04/28  21:00:00,6439.655500550794 
 04/28  22:00:00,6297.927076207459 
 04/28  23:00:00,6131.6177127394885 
 04/28  24:00:00,5835.071495663502 
 04/29  01:00:00,5454.810871360037 
 04/29  02:00:00,5100.370219371014 
 04/29  03:00:00,4763.462883077588 
 04/29  04:00:00,4381.1582085753535 
 04/29  05:00:00,3979.1919210440487 
 04/29  06:00:00,4450.467562283343 
 04/29  07:00:00,5644.451583373488 
 04/29  08:00:00,21506.303479831553 
 04/29  09:00:00,145847.63690564136 
 04/29  10:00:00,154831.84952489905 
 04/29  11:00:00,157974.51285375688 
 04/29  12:00:00,160922.9118874975 
 04/29  13:00:00,153035.728268787 
 04/29  14:00:00,141818.71094760925 
 04/29  15:00:00,147093.81434596948 
 04/29  16:00:00,137468.6888275679 
 04/29  17:00:00,121597.17741443875 
 04/29  18:00:00,40986.66771961518 
 04/29  19:00:00,20412.128037700528 
 04/29  20:00:00,8756.585756802107 
 04/29  21:00:00,6896.315756555207 
 04/29  22:00:00,6242.886843582669 
