266,8,2019-07-07,00:09:15,\N,\N,148,28.49,1.06752,-73,0
267,3,2019-07-07,00:09:16,\N,\N,154,31.34,1.06452,-79,0
268,5,2019-07-07,00:09:21,\N,\N,178,37.86,1.06452,-69,0
269,4,2019-07-07,00:09:21,\N,\N,182,37.04,1.06852,-59,0
270,6,2019-07-07,00:09:22,\N,\N,144,28.49,1.06552,-82,0
271,7,2019-07-07,00:09:23,\N,\N,174,34.19,1.06752,-69,0
272,2,2019-07-07,00:09:30,\N,\N,150,28.49,1.06852,-65,0
273,1,2019-07-07,00:09:30,\N,\N,170,35.41,1.06352,-70,0
274,8,2019-07-07,00:09:30,\N,\N,148,29.31,1.06852,-72,0
275,3,2019-07-07,00:09:31,\N,\N,155,31.75,1.06452,-79,0
276,4,2019-07-07,00:09:36,\N,\N,182,29.71,1.06852,-59,0
277,6,2019-07-07,00:09:37,\N,\N,144,28.49,1.06552,-83,0
278,7,2019-07-07,00:09:38,\N,\N,172,35.41,1.06752,-69,0
279,2,2019-07-07,00:09:45,\N,\N,148,28.49,1.06852,-64,0
280,1,2019-07-07,00:09:45,\N,\N,171,35.41,1.06352,-69,0
281,8,2019-07-07,00:09:45,\N,\N,147,28.49,1.06752,-72,0
282,3,2019-07-07,00:09:46,\N,\N,155,31.34,1.06452,-78,0
283,4,2019-07-07,00:09:51,\N,\N,182,29.71,1.06852,-59,0
284,5,2019-07-07,00:09:51,\N,\N,178,37.45,1.06452,-69,0
285,6,2019-07-07,00:09:52,\N,\N,142,28.9,1.06652,-82,0
286,7,2019-07-07,00:09:53,\N,\N,172,35.41,1.06752,-69,0
287,2,2019-07-07,00:10:00,\N,\N,148,28.9,1.06852,-65,0
288,1,2019-07-07,00:10:00,\N,\N,170,35.41,1.06352,-69,0
289,8,2019-07-07,00:10:00,\N,\N,147,28.49,1.06852,-72,0
290,3,2019-07-07,00:10:01,\N,\N,154,31.75,1.06452,-80,0
291,4,2019-07-07,00:10:06,\N,\N,182,29.71,1.06852,-59,0
292,6,2019-07-07,00:10:07,\N,\N,142,28.08,1.06552,-83,0
293,7,2019-07-07,00:10:08,\N,\N,174,35.01,1.06752,-69,0
294,2,2019-07-07,00:10:15,\N,\N,148,28.49,1.06852,-64,0
295,1,2019-07-07,00:10:15,\N,\N,170,35.41,1.06352,-70,0
296,8,2019-07-07,00:10:15,\N,\N,148,28.49,1.06752,-72,0
297,3,2019-07-07,00:10:16,\N,\N,154,31.34,1.06452,-79,0
298,4,2019-07-07,00:10:21,\N,\N,182,29.71,1.06852,-59,0
299,6,2019-07-07,00:10:22,\N,\N,144,28.49,1.06552,-83,0
300,7,2019-07-07,00:10:23,\N,\N,172,34.6,1.06752,-69,0
301,2,2019-07-07,00:10:30,\N,\N,148,28.49,1.06852,-64,0
302,1,2019-07-07,00:10:30,\N,\N,170,35.41,1.06352,-70,0
303,8,2019-07-07,00:10:30,\N,\N,147,28.9,1.06752,-72,0
304,3,2019-07-07,00:10:31,\N,\N,155,31.75,1.06452,-78,0
305,4,2019-07-07,00:10:36,\N,\N,182,37.45,1.06852,-59,0
306,6,2019-07-07,00:10:37,\N,\N,144,28.49,1.06552,-83,0
307,7,2019-07-07,00:10:38,\N,\N,172,35.41,1.06752,-69,0
308,2,2019-07-07,00:10:45,\N,\N,148,28.08,1.06852,-64,0
309,1,2019-07-07,00:10:45,\N,\N,170,35.41,1.06352,-70,0
310,8,2019-07-07,00:10:45,\N,\N,148,29.31,1.06752,-72,0
311,3,2019-07-07,00:10:46,\N,\N,155,31.75,1.06452,-78,0
312,4,2019-07-07,00:10:51,\N,\N,182,29.71,1.06852,-59,0
313,6,2019-07-07,00:10:52,\N,\N,142,28.49,1.06552,-82,0
314,7,2019-07-07,00:10:53,\N,\N,172,35.01,1.06752,-69,0
315,2,2019-07-07,00:11:00,\N,\N,148,28.49,1.06852,-64,0
316,1,2019-07-07,00:11:00,\N,\N,172,35.41,1.06352,-69,0
317,8,2019-07-07,00:11:00,\N,\N,147,28.9,1.06752,-72,0
318,3,2019-07-07,00:11:01,\N,\N,152,31.34,1.06452,-78,0
319,4,2019-07-07,00:11:06,\N,\N,181,37.04,1.06852,-59,0
320,6,2019-07-07,00:11:07,\N,\N,144,28.49,1.06552,-83,0
321,7,2019-07-07,00:11:08,\N,\N,172,35.01,1.06752,-69,0
322,2,2019-07-07,00:11:15,\N,\N,148,28.49,1.06852,-64,0
323,1,2019-07-07,00:11:15,\N,\N,170,35.41,1.06352,-69,0
324,8,2019-07-07,00:11:15,\N,\N,147,28.9,1.06852,-72,0
325,3,2019-07-07,00:11:16,\N,\N,154,31.34,1.06452,-78,0
326,5,2019-07-07,00:11:18,\N,\N,177,37.86,1.06452,-69,0
327,4,2019-07-07,00:11:21,\N,\N,182,29.71,1.06852,-59,0
328,6,2019-07-07,00:11:22,\N,\N,142,28.49,1.06552,-83,0
329,7,2019-07-07,00:11:23,\N,\N,171,34.6,1.06752,-71,0
330,2,2019-07-07,00:11:30,\N,\N,148,28.49,1.06852,-64,0
331,1,2019-07-07,00:11:30,\N,\N,170,35.41,1.06352,-69,0
332,8,2019-07-07,00:11:30,\N,\N,147,28.9,1.06752,-72,0
333,3,2019-07-07,00:11:31,\N,\N,155,31.34,1.06452,-78,0
334,4,2019-07-07,00:11:36,\N,\N,182,29.71,1.06852,-59,0
335,6,2019-07-07,00:11:37,\N,\N,144,28.49,1.06552,-83,0
336,7,2019-07-07,00:11:38,\N,\N,174,35.82,1.06752,-69,0
337,2,2019-07-07,00:11:45,\N,\N,148,28.49,1.06852,-65,0
338,1,2019-07-07,00:11:45,\N,\N,168,35.41,1.06352,-69,0
339,8,2019-07-07,00:11:45,\N,\N,147,29.31,1.06752,-71,0
340,3,2019-07-07,00:11:46,\N,\N,158,31.34,1.06452,-78,0
341,4,2019-07-07,00:11:51,\N,\N,182,29.31,1.06852,-59,0
342,6,2019-07-07,00:11:52,\N,\N,142,28.49,1.06552,-83,0
343,7,2019-07-07,00:11:53,\N,\N,171,35.01,1.06752,-69,0
344,2,2019-07-07,00:12:00,\N,\N,148,28.49,1.06852,-64,0
345,1,2019-07-07,00:12:00,\N,\N,170,35.01,1.06352,-70,0
346,8,2019-07-07,00:12:00,\N,\N,147,28.49,1.06752,-72,0
347,3,2019-07-07,00:12:01,\N,\N,155,31.75,1.06452,-78,0
348,4,2019-07-07,00:12:06,\N,\N,181,29.31,1.06852,-59,0
349,6,2019-07-07,00:12:07,\N,\N,145,28.49,1.06552,-83,0
350,7,2019-07-07,00:12:08,\N,\N,172,35.01,1.06752,-71,0
351,2,2019-07-07,00:12:15,\N,\N,148,28.49,1.06852,-65,0
352,1,2019-07-07,00:12:15,\N,\N,170,35.41,1.06352,-69,0
353,8,2019-07-07,00:12:15,\N,\N,147,28.9,1.06752,-72,0
354,3,2019-07-07,00:12:16,\N,\N,154,31.34,1.06452,-80,0
355,5,2019-07-07,00:12:19,\N,\N,178,37.86,1.06452,-69,0
356,4,2019-07-07,00:12:21,\N,\N,182,37.04,1.06852,-59,0
357,6,2019-07-07,00:12:22,\N,\N,144,28.49,1.06552,-83,0
358,7,2019-07-07,00:12:23,\N,\N,172,35.01,1.06752,-69,0
