Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/09  20:00:00,0.0,0.0,19769.987074420464 
 04/09  21:00:00,0.0,0.0,19712.79174303583 
 04/09  22:00:00,0.0,0.0,19651.64527315972 
 04/09  23:00:00,0.0,0.0,19597.537678544828 
 04/09  24:00:00,0.0,0.0,19551.646661475126 
 04/10  01:00:00,0.0,0.0,19516.980833757836 
 04/10  02:00:00,0.0,0.0,19487.51995605408 
 04/10  03:00:00,0.0,0.0,19458.174601172403 
 04/10  04:00:00,0.0,0.0,19435.147595557624 
 04/10  05:00:00,0.0,0.0,19418.672480555437 
 04/10  06:00:00,57.549000700880778,34.58777092825021,19445.475095526937 
 04/10  07:00:00,430.0872597523837,284.15093352605529,19569.58746720465 
 04/10  08:00:00,720.3201370552575,464.27675404904127,43787.6258183884 
 04/10  09:00:00,862.9910141862046,555.0171462906686,351938.7681203951 
 04/10  10:00:00,815.1411659547033,533.8481572228051,378015.2720938876 
 04/10  11:00:00,622.8545102435709,420.7914349294645,395689.69530575079 
 04/10  12:00:00,446.78605817927339,311.928858578414,408297.1150681038 
 04/10  13:00:00,448.10199972430339,305.78312486291136,406675.9330767893 
 04/10  14:00:00,492.7385659205791,319.82428242084066,400983.0467324475 
 04/10  15:00:00,464.38443799198816,293.3465274573435,404723.8984832145 
 04/10  16:00:00,351.37003124546308,219.58976722970739,357078.2777770895 
 04/10  17:00:00,182.78146689765576,114.85234419830114,293574.7529758911 
 04/10  18:00:00,27.973558964907299,17.39228100809965,91953.59876852502 
 04/10  19:00:00,0.0,0.0,44847.80799115195 
 04/10  20:00:00,0.0,0.0,14351.61986917987 
 04/10  21:00:00,0.0,0.0,13488.67972165782 
 04/10  22:00:00,0.0,0.0,19620.128848713834 
 04/10  23:00:00,0.0,0.0,19540.70927494587 
 04/10  24:00:00,0.0,0.0,19523.84277604253 
 04/11  01:00:00,0.0,0.0,19504.623581834036 
 04/11  02:00:00,0.0,0.0,19500.10908831534 
 04/11  03:00:00,0.0,0.0,19446.150554101503 
 04/11  04:00:00,0.0,0.0,19321.058969566013 
 04/11  05:00:00,0.0,0.0,19180.314659751773 
 04/11  06:00:00,34.23522133736377,22.612836583722247,19148.881993037994 
 04/11  07:00:00,216.55121825449133,146.94535972257496,19317.4571895962 
 04/11  08:00:00,406.5818503479633,263.14864575859937,39008.803575233236 
 04/11  09:00:00,592.9076226792403,384.34877483449847,249541.84519950674 
 04/11  10:00:00,609.2811306582689,400.9862025465834,326663.195208 
 04/11  11:00:00,545.4186600269367,366.01148565733208,346931.6942705701 
 04/11  12:00:00,506.411830166922,343.90353996466657,350327.5045221315 
 04/11  13:00:00,487.89963816884008,328.533602602269,366751.0873222935 
 04/11  14:00:00,488.805211213705,319.38845369795089,402202.4126145461 
 04/11  15:00:00,457.02674742841148,289.73495517444959,429109.33893911496 
 04/11  16:00:00,361.1756617685599,225.45079142335104,404928.7694806448 
 04/11  17:00:00,211.25826218219687,131.1267426121737,371396.17304949698 
 04/11  18:00:00,35.522947878308468,21.968130829728965,168361.13220491008 
 04/11  19:00:00,0.0,0.0,104698.81556011371 
 04/11  20:00:00,0.0,0.0,64129.82422255746 
 04/11  21:00:00,0.0,0.0,15207.609623845643 
 04/11  22:00:00,0.0,0.0,19651.32371735416 
 04/11  23:00:00,0.0,0.0,19519.547439288886 
 04/11  24:00:00,0.0,0.0,19405.973671503165 
 04/12  01:00:00,0.0,0.0,19291.800318258098 
 04/12  02:00:00,0.0,0.0,19156.424121332308 
 04/12  03:00:00,0.0,0.0,19050.324876002316 
 04/12  04:00:00,0.0,0.0,19017.937102239495 
 04/12  05:00:00,0.0,0.0,18999.435369987063 
 04/12  06:00:00,46.181915549379258,29.81240685624012,19113.033390070676 
 04/12  07:00:00,298.95561870990357,204.99576170409436,19467.953741453304 
 04/12  08:00:00,587.0140799856395,382.9764944417762,55076.950650500396 
 04/12  09:00:00,734.0237580985009,475.5951967718399,294790.5831838331 
 04/12  10:00:00,696.6241823946981,458.71074462204509,327839.99661369717 
 04/12  11:00:00,569.9484353610638,383.5925970249609,342760.63457505506 
 04/12  12:00:00,495.76503743410879,338.88616440923786,353686.774307966 
 04/12  13:00:00,415.8311558453459,283.8727874146279,357869.43091848076 
 04/12  14:00:00,509.54923414935146,330.2159823268846,381556.83436249787 
 04/12  15:00:00,504.74328856769906,315.4522686694955,403337.51664551367 
 04/12  16:00:00,392.3385735778202,241.11942551766286,369349.3716006279 
 04/12  17:00:00,228.32301163448225,140.17186356204773,303000.7028865702 
 04/12  18:00:00,42.70559986353166,25.632228002111803,105254.04952123393 
 04/12  19:00:00,0.0,0.0,55983.983614362915 
 04/12  20:00:00,0.0,0.0,33177.83140735761 
 04/12  21:00:00,0.0,0.0,28454.364011683734 
 04/12  22:00:00,0.0,0.0,19621.30373351554 
 04/12  23:00:00,0.0,0.0,19613.643001576726 
 04/12  24:00:00,0.0,0.0,19547.977629101206 
 04/13  01:00:00,0.0,0.0,19348.270839103327 
 04/13  02:00:00,0.0,0.0,19100.731623950083 
 04/13  03:00:00,0.0,0.0,18938.154701562413 
 04/13  04:00:00,0.0,0.0,18866.065250377036 
 04/13  05:00:00,0.0,0.0,18825.568930602454 
 04/13  06:00:00,91.88771693138738,53.92017164694986,18906.25546733377 
 04/13  07:00:00,529.5002356789154,349.85113892927708,19195.139140210802 
 04/13  08:00:00,816.2008932195621,521.1322834989666,19536.391071066402 
 04/13  09:00:00,902.257735462755,575.5728672577707,70726.73790522535 
 04/13  10:00:00,907.9926250772972,591.0311151002833,119496.5609592023 
 04/13  11:00:00,721.6565955419416,483.5394211568126,149615.06042810539 
 04/13  12:00:00,556.7195285122198,382.1978159507109,140623.82342274168 
 04/13  13:00:00,552.184893621642,372.350381593206,159089.7012288733 
 04/13  14:00:00,614.0335174695124,396.73923438528279,150443.33540584148 
 04/13  15:00:00,551.1297341494231,344.23417504113339,149693.67252429614 
 04/13  16:00:00,448.81219841431058,274.35217404097,133935.9293891129 
 04/13  17:00:00,229.01562540806433,140.45763782786086,109525.41450282427 
 04/13  18:00:00,37.8341660801706,22.931284041636276,95226.78635107367 
 04/13  19:00:00,0.0,0.0,76591.91653481795 
 04/13  20:00:00,0.0,0.0,38118.35920730664 
 04/13  21:00:00,0.0,0.0,35060.79226522207 
 04/13  22:00:00,0.0,0.0,19628.897424007468 
 04/13  23:00:00,0.0,0.0,19584.151488143838 
 04/13  24:00:00,0.0,0.0,19566.61428835306 
 04/14  01:00:00,0.0,0.0,19532.63230285131 
 04/14  02:00:00,0.0,0.0,19504.119696502163 
 04/14  03:00:00,0.0,0.0,19469.445439474403 
 04/14  04:00:00,0.0,0.0,19394.420407097015 
 04/14  05:00:00,0.0,0.0,19281.13429494376 
 04/14  06:00:00,94.29142117829668,55.36080108693907,19280.083098654035 
 04/14  07:00:00,532.1365724200729,351.5146813910407,19393.555089473037 
 04/14  08:00:00,805.3069668863212,515.0631230754253,19560.614675692283 
 04/14  09:00:00,893.1128328694416,571.3235119546703,19708.45313909259 
 04/14  10:00:00,828.6842949656698,541.3916880854124,19850.109129761357 
 04/14  11:00:00,650.3506324972678,437.91520924211189,19971.793623463625 
 04/14  12:00:00,457.5244389345712,318.71280121185358,20065.82091032682 
 04/14  13:00:00,419.9871597245449,287.50152040367717,20144.29255748293 
 04/14  14:00:00,479.9196330804386,312.8430231142814,20178.96230915363 
 04/14  15:00:00,471.099406711584,296.4148120789352,20140.515313426888 
 04/14  16:00:00,376.2475522736241,233.19097168923325,20048.81330551356 
 04/14  17:00:00,215.8933981160526,133.4543598044907,19942.556155095383 
 04/14  18:00:00,33.42008952543492,20.498620957474939,19825.977785466228 
 04/14  19:00:00,0.0,0.0,19714.282807779105 
 04/14  20:00:00,0.0,0.0,19615.968958104688 
 04/14  21:00:00,0.0,0.0,19557.717674910364 
 04/14  22:00:00,0.0,0.0,19549.454837810456 
 04/14  23:00:00,0.0,0.0,19549.527083293662 
 04/14  24:00:00,0.0,0.0,19531.73693483056 
 04/15  01:00:00,0.0,0.0,19500.634216355513 
 04/15  02:00:00,0.0,0.0,19476.97615366594 
 04/15  03:00:00,0.0,0.0,19406.476656868064 
 04/15  04:00:00,0.0,0.0,19324.877198996408 
 04/15  05:00:00,0.0,0.0,19245.40044313445 
 04/15  06:00:00,36.27921066351043,24.214713318912584,19241.54607132888 
 04/15  07:00:00,243.5217165524041,165.68504669288999,19292.931377926678 
 04/15  08:00:00,508.36693824610105,331.34554339142377,41999.03863831642 
 04/15  09:00:00,741.2262771218983,480.12036701662665,343324.94454036556 
 04/15  10:00:00,802.1455757487752,526.4337257614307,375895.1383454579 
 04/15  11:00:00,614.7565488336089,415.71771514293558,396678.2723340765 
 04/15  12:00:00,424.4262005326735,295.77843086822966,407260.42578370266 
 04/15  13:00:00,485.1700197121947,327.16356222859408,396284.8511146507 
 04/15  14:00:00,476.32251076458308,311.1868328553805,387412.488573419 
 04/15  15:00:00,470.4481043092142,296.1052326222968,397243.4022439772 
 04/15  16:00:00,428.3029554873587,262.08074515439406,361177.09809471826 
 04/15  17:00:00,287.56671994553468,172.96995899912927,316842.05255360089 
 04/15  18:00:00,54.83414942730937,31.93649940366947,108370.97669690139 
 04/15  19:00:00,0.0,0.0,55166.92502782983 
 04/15  20:00:00,0.0,0.0,19012.951607385825 
 04/15  21:00:00,0.0,0.0,14179.502350271874 
 04/15  22:00:00,0.0,0.0,19657.86277472578 
 04/15  23:00:00,0.0,0.0,19627.55474483986 
 04/15  24:00:00,0.0,0.0,19582.179073009345 
 04/16  01:00:00,0.0,0.0,19446.127986038377 
 04/16  02:00:00,0.0,0.0,19273.32980969445 
 04/16  03:00:00,0.0,0.0,19137.170499702886 
 04/16  04:00:00,0.0,0.0,19124.765579053445 
 04/16  05:00:00,0.0,0.0,19109.060619721564 
 04/16  06:00:00,82.63208366674808,49.74263570464549,19153.44941671228 
 04/16  07:00:00,484.90816775213809,322.2185647899982,19329.35312515507 
 04/16  08:00:00,782.295785510605,501.81691257039668,38448.00920577772 
 04/16  09:00:00,895.1634508939729,572.6282908657179,269165.6655621953 
 04/16  10:00:00,856.9117141762712,559.1090858498072,359413.15252822896 
 04/16  11:00:00,715.4191974192673,479.9829578783629,388340.8217889892 
 04/16  12:00:00,555.4423915141248,381.388460951538,383805.2081597617 
 04/16  13:00:00,558.4504159450133,376.19566492021189,394103.34926784396 
 04/16  14:00:00,611.7633880151035,395.46149211080549,439843.1836245705 
 04/16  15:00:00,580.016787327199,362.0505338577935,475914.8441464361 
 04/16  16:00:00,464.19241926623666,282.8648694136734,445392.0319617376 
 04/16  17:00:00,292.0232319593009,174.9889519253518,425241.54441649068 
 04/16  18:00:00,59.17979911591696,34.224133175700867,214291.26738578524 
 04/16  19:00:00,0.0,0.0,127666.05338791288 
 04/16  20:00:00,0.0,0.0,80830.88584130742 
 04/16  21:00:00,0.0,0.0,13840.507075487018 
 04/16  22:00:00,0.0,0.0,19573.061784426558 
 04/16  23:00:00,0.0,0.0,19448.344463385707 
 04/16  24:00:00,0.0,0.0,19423.3792298813 
 04/17  01:00:00,0.0,0.0,19462.102176602613 
 04/17  02:00:00,0.0,0.0,19511.339671922964 
 04/17  03:00:00,0.0,0.0,19501.305737375264 
 04/17  04:00:00,0.0,0.0,19408.802420502554 
 04/17  05:00:00,0.0,0.0,19324.00388062951 
 04/17  06:00:00,57.56472787452543,36.20124376786671,19328.803030202347 
 04/17  07:00:00,355.53714750608796,243.22821113474599,19504.47651389695 
 04/17  08:00:00,722.4431516038891,466.8194027312001,19690.070230693178 
 04/17  09:00:00,855.9632744892497,551.7591497515857,19801.62061929288 
 04/17  10:00:00,798.5950365183481,524.3053367923584,19857.977188179677 
 04/17  11:00:00,600.2600768230815,406.5251027384292,19906.241371281943 
 04/17  12:00:00,415.5672186871464,292.0028306960291,19939.98690498653 
 04/17  13:00:00,431.8429079582731,295.2920246180619,19964.29514118809 
 04/17  14:00:00,522.3226322478025,338.5741199923271,19982.161747492628 
 04/17  15:00:00,533.8987631855784,333.44377381098027,20003.813882135717 
 04/17  16:00:00,453.33293624192819,276.7718250782804,20006.59310095775 
 04/17  17:00:00,289.5373263697367,173.67150060064373,19975.12627144216 
 04/17  18:00:00,55.42453810970395,32.09346893103575,19912.059943761127 
 04/17  19:00:00,0.0,0.0,19813.331872550476 
 04/17  20:00:00,0.0,0.0,19699.99350403737 
 04/17  21:00:00,0.0,0.0,19636.090127712177 
 04/17  22:00:00,0.0,0.0,19527.518287185914 
 04/17  23:00:00,0.0,0.0,19415.989837498146 
 04/17  24:00:00,0.0,0.0,19303.956605531694 
 04/18  01:00:00,0.0,0.0,19252.812219024876 
 04/18  02:00:00,0.0,0.0,19201.308046103357 
 04/18  03:00:00,0.0,0.0,19160.318368244534 
 04/18  04:00:00,0.0,0.0,19101.12340197818 
 04/18  05:00:00,0.0,0.0,19053.145600646374 
 04/18  06:00:00,65.59190235163611,40.8249767741447,19085.70328146977 
 04/18  07:00:00,411.3270253470267,276.36307309580607,19290.01762752772 
 04/18  08:00:00,734.5912047280491,474.29161674162875,19531.353191593375 
 04/18  09:00:00,866.5255463131101,557.6431756781031,19704.37970592778 
 04/18  10:00:00,811.2900280292923,531.8213526146676,19805.454135536158 
 04/18  11:00:00,626.4848077628221,423.1196661882882,19907.30066247622 
 04/18  12:00:00,455.99459104281569,317.71187216933108,19991.91832201283 
 04/18  13:00:00,457.7909201399061,311.8973534238332,20045.527050138877 
 04/18  14:00:00,516.9000842766163,335.12506970786537,20044.91519868185 
 04/18  15:00:00,466.3271306785255,292.9643595726906,19971.30307747513 
 04/18  16:00:00,356.40403691229997,222.5217888656798,19823.376557998603 
 04/18  17:00:00,189.604788231446,118.98287656299651,19681.83849062163 
