Date/Time,AF305DAYLIGHTCONTROL:Daylighting Reference Point 1 Illuminance [lux](Hourly),AF305DAYLIGHTCONTROL:Daylighting Reference Point 2 Illuminance [lux](Hourly),Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/13  10:00:00,907.9926250772972,591.0311151002833,78440.75653915589 
 04/13  11:00:00,721.6565955419416,483.5394211568126,89694.77038714498 
 04/13  12:00:00,556.7195285122198,382.1978159507109,81425.48577055976 
 04/13  13:00:00,552.184893621642,372.350381593206,62277.50064402009 
 04/13  14:00:00,614.0335174695124,396.73923438528279,57986.00417903371 
 04/13  15:00:00,551.1297341494231,344.23417504113339,58505.09685594984 
 04/13  16:00:00,448.81219841431058,274.35217404097,52737.97481373084 
 04/13  17:00:00,229.01562540806433,140.45763782786086,43622.53916162464 
 04/13  18:00:00,37.8341660801706,22.931284041636276,35556.00454644214 
 04/13  19:00:00,0.0,0.0,27099.783299993138 
 04/13  20:00:00,0.0,0.0,15529.757870682157 
 04/13  21:00:00,0.0,0.0,14308.22794399642 
 04/13  22:00:00,0.0,0.0,7730.338264099316 
 04/13  23:00:00,0.0,0.0,7692.474452308553 
 04/13  24:00:00,0.0,0.0,7683.064481205205 
 04/14  01:00:00,0.0,0.0,7669.721188407584 
 04/14  02:00:00,0.0,0.0,7658.755879707906 
 04/14  03:00:00,0.0,0.0,7644.680368572128 
 04/14  04:00:00,0.0,0.0,7616.975009036864 
 04/14  05:00:00,0.0,0.0,7579.911610004318 
 04/14  06:00:00,94.29142117829668,55.36080108693907,7577.644722597127 
 04/14  07:00:00,532.1365724200729,351.5146813910407,7611.886157094811 
 04/14  08:00:00,805.3069668863212,515.0631230754253,7664.517899569983 
 04/14  09:00:00,893.1128328694416,571.3235119546703,7715.306132813047 
 04/14  10:00:00,828.6842949656698,541.3916880854124,7771.192369976782 
 04/14  11:00:00,650.3506324972678,437.91520924211189,7822.481272574008 
 04/14  12:00:00,457.5244389345712,318.71280121185358,7864.311050421921 
 04/14  13:00:00,419.9871597245449,287.50152040367717,7898.220759876895 
 04/14  14:00:00,479.9196330804386,312.8430231142814,7918.276011922987 
 04/14  15:00:00,471.099406711584,296.4148120789352,7907.920504927973 
 04/14  16:00:00,376.2475522736241,233.19097168923325,7871.534146517534 
 04/14  17:00:00,215.8933981160526,133.4543598044907,7832.66184643072 
 04/14  18:00:00,33.42008952543492,20.498620957474939,7781.282507520456 
 04/14  19:00:00,0.0,0.0,7739.5630628975205 
 04/14  20:00:00,0.0,0.0,7703.361038456546 
 04/14  21:00:00,0.0,0.0,7679.5269076738 
 04/14  22:00:00,0.0,0.0,7674.864584039494 
 04/14  23:00:00,0.0,0.0,7674.495658673703 
 04/14  24:00:00,0.0,0.0,7666.606262731221 
 04/15  01:00:00,0.0,0.0,7651.683977789384 
 04/15  02:00:00,0.0,0.0,7641.60873971913 
 04/15  03:00:00,0.0,0.0,7618.129715578264 
 04/15  04:00:00,0.0,0.0,7591.151303930671 
 04/15  05:00:00,0.0,0.0,7564.501519532518 
 04/15  06:00:00,36.27921066351043,24.214713318912584,7561.92501731732 
 04/15  07:00:00,243.5217165524041,165.68504669288999,7577.058813495539 
 04/15  08:00:00,508.36693824610105,331.34554339142377,19088.92298545934 
 04/15  09:00:00,741.2262771218983,480.12036701662665,143175.59655923805 
 04/15  10:00:00,802.1455757487752,526.4337257614307,153396.11014153606 
 04/15  11:00:00,614.7565488336089,415.71771514293558,159989.54298485557 
 04/15  12:00:00,424.4262005326735,295.77843086822966,162395.30194391954 
 04/15  13:00:00,485.1700197121947,327.16356222859408,152988.07850255239 
 04/15  14:00:00,476.32251076458308,311.1868328553805,143759.80950916498 
 04/15  15:00:00,470.4481043092142,296.1052326222968,149692.8087352531 
 04/15  16:00:00,428.3029554873587,262.08074515439406,139146.7081554269 
 04/15  17:00:00,287.56671994553468,172.96995899912927,122620.8721305789 
 04/15  18:00:00,54.83414942730937,31.93649940366947,41557.6851509625 
 04/15  19:00:00,0.0,0.0,20476.258633535956 
 04/15  20:00:00,0.0,0.0,7841.755311834699 
 04/15  21:00:00,0.0,0.0,5984.042852008723 
 04/15  22:00:00,0.0,0.0,7755.489297264761 
 04/15  23:00:00,0.0,0.0,7710.100994492874 
 04/15  24:00:00,0.0,0.0,7691.189098971016 
 04/16  01:00:00,0.0,0.0,7636.233856952618 
 04/16  02:00:00,0.0,0.0,7577.594339935643 
 04/16  03:00:00,0.0,0.0,7532.272233900472 
 04/16  04:00:00,0.0,0.0,7525.665398977701 
 04/16  05:00:00,0.0,0.0,7519.892351063948 
 04/16  06:00:00,82.63208366674808,49.74263570464549,7532.765578033912 
 04/16  07:00:00,484.90816775213809,322.2185647899982,7587.326928359405 
 04/16  08:00:00,782.295785510605,501.81691257039668,14686.534247201917 
 04/16  09:00:00,895.1634508939729,572.6282908657179,106700.98599499586 
 04/16  10:00:00,856.9117141762712,559.1090858498072,139894.13281059123 
 04/16  11:00:00,715.4191974192673,479.9829578783629,149704.81888447554 
 04/16  12:00:00,555.4423915141248,381.388460951538,145157.498259926 
 04/16  13:00:00,558.4504159450133,376.19566492021189,143987.0619631703 
 04/16  14:00:00,611.7633880151035,395.46149211080549,164718.84427285565 
 04/16  15:00:00,580.016787327199,362.0505338577935,182244.86569251598 
 04/16  16:00:00,464.19241926623666,282.8648694136734,175553.4068769568 
 04/16  17:00:00,292.0232319593009,174.9889519253518,168631.44631053473 
 04/16  18:00:00,59.17979911591696,34.224133175700867,87695.12045979056 
 04/16  19:00:00,0.0,0.0,56467.44371376166 
 04/16  20:00:00,0.0,0.0,38878.94328780668 
 04/16  21:00:00,0.0,0.0,5740.5049715596615 
 04/16  22:00:00,0.0,0.0,7723.854993468333 
 04/16  23:00:00,0.0,0.0,7644.239678902549 
 04/16  24:00:00,0.0,0.0,7629.548170218658 
 04/17  01:00:00,0.0,0.0,7639.833395283348 
 04/17  02:00:00,0.0,0.0,7656.486129325948 
 04/17  03:00:00,0.0,0.0,7653.99140287826 
 04/17  04:00:00,0.0,0.0,7621.344810875933 
 04/17  05:00:00,0.0,0.0,7593.096089591744 
 04/17  06:00:00,57.56472787452543,36.20124376786671,7592.640360575545 
 04/17  07:00:00,355.53714750608796,243.22821113474599,7647.125723451564 
 04/17  08:00:00,722.4431516038891,466.8194027312001,7716.808871694374 
 04/17  09:00:00,855.9632744892497,551.7591497515857,7760.400208433478 
 04/17  10:00:00,798.5950365183481,524.3053367923584,7783.57879583161 
 04/17  11:00:00,600.2600768230815,406.5251027384292,7803.8493549612385 
 04/17  12:00:00,415.5672186871464,292.0028306960291,7817.802450109405 
 04/17  13:00:00,431.8429079582731,295.2920246180619,7822.1965628318185 
 04/17  14:00:00,522.3226322478025,338.5741199923271,7825.001168144346 
 04/17  15:00:00,533.8987631855784,333.44377381098027,7830.830402343895 
 04/17  16:00:00,453.33293624192819,276.7718250782804,7831.304131276212 
 04/17  17:00:00,289.5373263697367,173.67150060064373,7818.578352993176 
 04/17  18:00:00,55.42453810970395,32.09346893103575,7796.565384195015 
 04/17  19:00:00,0.0,0.0,7763.669573587874 
 04/17  20:00:00,0.0,0.0,7724.19522211706 
 04/17  21:00:00,0.0,0.0,7702.478355456106 
 04/17  22:00:00,0.0,0.0,7663.275868653589 
 04/17  23:00:00,0.0,0.0,7627.231190101887 
 04/17  24:00:00,0.0,0.0,7590.3201558779265 
 04/18  01:00:00,0.0,0.0,7571.913347472509 
 04/18  02:00:00,0.0,0.0,7554.392431171033 
 04/18  03:00:00,0.0,0.0,7540.481704550638 
 04/18  04:00:00,0.0,0.0,7520.904475507757 
 04/18  05:00:00,0.0,0.0,7504.660005108691 
 04/18  06:00:00,65.59190235163611,40.8249767741447,7513.051615871899 
