Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/29  22:00:00,5542.986086773882 
 04/29  23:00:00,5263.661513525618 
 04/29  24:00:00,5036.652337346226 
 04/30  01:00:00,4852.11813630227 
 04/30  02:00:00,4654.8644766420075 
 04/30  03:00:00,4494.89253144287 
 04/30  04:00:00,4356.20551109903 
 04/30  05:00:00,4227.052028781848 
 04/30  06:00:00,4513.674804675401 
 04/30  07:00:00,5119.639660119871 
 04/30  08:00:00,13998.83691682941 
 04/30  09:00:00,95827.14157930303 
 04/30  10:00:00,124046.32384964482 
 04/30  11:00:00,131078.6483522454 
 04/30  12:00:00,126586.94219615788 
 04/30  13:00:00,124638.22737239156 
 04/30  14:00:00,142508.62484842304 
 04/30  15:00:00,157954.44986598139 
 04/30  16:00:00,153477.21850540708 
 04/30  17:00:00,147448.50377831056 
 04/30  18:00:00,76929.16364465497 
 04/30  19:00:00,51485.136016886994 
 04/30  20:00:00,36427.165577644446 
 04/30  21:00:00,5988.686662610148 
 04/30  22:00:00,5838.215919811363 
 04/30  23:00:00,5620.418240536793 
 04/30  24:00:00,5487.644679138412 
