Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/08  21:00:00,5199.300404399671 
 04/08  22:00:00,4771.644019314944 
 04/08  23:00:00,4763.03740710454 
 04/08  24:00:00,4669.891812441307 
 04/09  01:00:00,4549.982652537042 
 04/09  02:00:00,4421.88029842602 
 04/09  03:00:00,4321.635813537327 
 04/09  04:00:00,4219.924314345057 
 04/09  05:00:00,4120.639232994571 
 04/09  06:00:00,4263.184841889662 
 04/09  07:00:00,4655.131583408147 
 04/09  08:00:00,5054.196731192417 
 04/09  09:00:00,5157.5286410493645 
 04/09  10:00:00,5653.423985165179 
 04/09  11:00:00,6120.483820133825 
 04/09  12:00:00,6216.574787298618 
 04/09  13:00:00,6221.088560092637 
 04/09  14:00:00,6199.24033832885 
 04/09  15:00:00,6119.278566359211 
 04/09  16:00:00,6018.4433475534315 
 04/09  17:00:00,5805.991243981688 
 04/09  18:00:00,5531.933871992099 
 04/09  19:00:00,5259.808514756852 
 04/09  20:00:00,5096.45785842509 
 04/09  21:00:00,4963.7447750166975 
 04/09  22:00:00,4808.723789373468 
 04/09  23:00:00,4668.5359031267335 
 04/09  24:00:00,4555.453941957511 
 04/10  01:00:00,4437.93671128541 
 04/10  02:00:00,4333.309123535805 
 04/10  03:00:00,4259.664792135197 
 04/10  04:00:00,4216.911515012936 
 04/10  05:00:00,4164.6145058146885 
 04/10  06:00:00,4244.682176009353 
 04/10  07:00:00,4609.553689205101 
 04/10  08:00:00,13608.641239164826 
 04/10  09:00:00,121257.37229607125 
 04/10  10:00:00,124922.37407585424 
 04/10  11:00:00,127695.56399544947 
 04/10  12:00:00,128894.6262894662 
 04/10  13:00:00,123250.92575741191 
 04/10  14:00:00,119333.37346597844 
 04/10  15:00:00,123701.32138675322 
 04/10  16:00:00,112751.38764012541 
 04/10  17:00:00,91064.3543836951 
 04/10  18:00:00,28631.665035345155 
 04/10  19:00:00,13830.894193731976 
 04/10  20:00:00,5411.714342699587 
 04/10  21:00:00,4923.405987498225 
 04/10  22:00:00,4489.082079300765 
 04/10  23:00:00,4469.628387650268 
 04/10  24:00:00,4420.615745495875 
 04/11  01:00:00,4375.267112263985 
 04/11  02:00:00,4353.5918460793955 
 04/11  03:00:00,4195.982120513998 
 04/11  04:00:00,3961.9311952590306 
 04/11  05:00:00,3711.8845088471076 
 04/11  06:00:00,3713.5548030940336 
 04/11  07:00:00,4028.0617838783232 
 04/11  08:00:00,13810.536449382811 
 04/11  09:00:00,84288.46433326479 
 04/11  10:00:00,110838.43057124385 
 04/11  11:00:00,110379.80546018489 
 04/11  12:00:00,107472.77302985806 
 04/11  13:00:00,106558.48725728556 
 04/11  14:00:00,119880.89243635755 
 04/11  15:00:00,131369.99153060645 
 04/11  16:00:00,132051.56253958326 
 04/11  17:00:00,120916.13803297149 
 04/11  18:00:00,59826.68936090127 
 04/11  19:00:00,40335.909820546076 
 04/11  20:00:00,27781.22811242713 
 04/11  21:00:00,4787.982107230905 
 04/11  22:00:00,4561.493757612261 
 04/11  23:00:00,4311.802824037811 
 04/11  24:00:00,4085.9745459561386 
 04/12  01:00:00,3873.8292477883183 
 04/12  02:00:00,3651.093814560319 
 04/12  03:00:00,3509.043808685539 
 04/12  04:00:00,3458.7131807335136 
 04/12  05:00:00,3402.2974347957024 
 04/12  06:00:00,3725.293670094112 
 04/12  07:00:00,4477.322302110132 
 04/12  08:00:00,16818.10891554962 
 04/12  09:00:00,94111.55860780036 
 04/12  10:00:00,101647.89643124386 
 04/12  11:00:00,106132.08352982829 
 04/12  12:00:00,107651.21497184668 
 04/12  13:00:00,108210.62070151519 
 04/12  14:00:00,117155.14032171964 
 04/12  15:00:00,125506.24582433402 
 04/12  16:00:00,116810.62532962304 
 04/12  17:00:00,94579.37476786199 
 04/12  18:00:00,36834.98989240462 
 04/12  19:00:00,21364.491322641978 
 04/12  20:00:00,13658.591921799487 
 04/12  21:00:00,9132.511307861309 
 04/12  22:00:00,4714.795422325938 
 04/12  23:00:00,4675.128989491345 
 04/12  24:00:00,4465.595013768143 
 04/13  01:00:00,4080.4254895877734 
 04/13  02:00:00,3689.056478781158 
 04/13  03:00:00,3461.806112898355 
 04/13  04:00:00,3333.4687779875035 
 04/13  05:00:00,3210.484844020295 
 04/13  06:00:00,3471.279166028114 
 04/13  07:00:00,4155.976190179336 
 04/13  08:00:00,4882.84699335031 
 04/13  09:00:00,87974.11261003152 
 04/13  10:00:00,111131.3998087776 
 04/13  11:00:00,119675.20027118788 
 04/13  12:00:00,108637.41295069241 
 04/13  13:00:00,49267.077517854224 
 04/13  14:00:00,48172.02512284312 
 04/13  15:00:00,48699.95386144749 
 04/13  16:00:00,42942.17394738667 
 04/13  17:00:00,34295.16373331906 
 04/13  18:00:00,22450.800352214064 
 04/13  19:00:00,13526.51574803833 
 04/13  20:00:00,10251.668456944904 
 04/13  21:00:00,8650.063626482954 
 04/13  22:00:00,4551.705972869907 
 04/13  23:00:00,4513.251061012337 
 04/13  24:00:00,4441.31317433089 
 04/14  01:00:00,4313.602289157959 
 04/14  02:00:00,4203.404115466883 
 04/14  03:00:00,4092.7736541750505 
 04/14  04:00:00,3926.1833660534744 
 04/14  05:00:00,3754.3326128574595 
 04/14  06:00:00,3907.4597118080524 
 04/14  07:00:00,4365.225185451574 
 04/14  08:00:00,4860.778886155868 
 04/14  09:00:00,5209.370491728516 
 04/14  10:00:00,5572.415231125499 
 04/14  11:00:00,5889.50099485154 
 04/14  12:00:00,6161.162494878849 
 04/14  13:00:00,6297.511054750827 
 04/14  14:00:00,6372.457186465056 
 04/14  15:00:00,6287.395578611518 
 04/14  16:00:00,6071.225459389774 
 04/14  17:00:00,5712.966874547682 
 04/14  18:00:00,5245.962742706747 
 04/14  19:00:00,4905.218952217788 
 04/14  20:00:00,4640.279643065896 
 04/14  21:00:00,4524.616405256132 
 04/14  22:00:00,4492.254294900761 
 04/14  23:00:00,4468.332755622822 
 04/14  24:00:00,4414.36421846283 
 04/15  01:00:00,4353.616198584966 
 04/15  02:00:00,4297.659005960342 
 04/15  03:00:00,4156.673373050548 
 04/15  04:00:00,3965.681668589052 
 04/15  05:00:00,3775.2206670487008 
 04/15  06:00:00,3760.2405997819856 
 04/15  07:00:00,3955.559396893979 
 04/15  08:00:00,16408.15040634367 
 04/15  09:00:00,121609.93308745425 
 04/15  10:00:00,126437.11214050732 
 04/15  11:00:00,131077.68305352154 
 04/15  12:00:00,132380.69813932945 
 04/15  13:00:00,121763.80190868337 
 04/15  14:00:00,115650.92096904287 
 04/15  15:00:00,122061.72900814035 
 04/15  16:00:00,112689.93707599526 
 04/15  17:00:00,96120.84322862793 
 04/15  18:00:00,32872.27549088861 
 04/15  19:00:00,16466.40820640552 
 04/15  20:00:00,6620.877946237254 
 04/15  21:00:00,5006.480954433341 
 04/15  22:00:00,4570.627973786092 
 04/15  23:00:00,4543.2786926822 
 04/15  24:00:00,4362.473798995667 
 04/16  01:00:00,4056.38707836572 
 04/16  02:00:00,3734.8231361001217 
 04/16  03:00:00,3540.66921538936 
 04/16  04:00:00,3495.1588736615777 
 04/16  05:00:00,3437.749076303761 
 04/16  06:00:00,3652.9991599884065 
 04/16  07:00:00,4211.571391236791 
 04/16  08:00:00,12691.076690521724 
 04/16  09:00:00,88967.06285012259 
 04/16  10:00:00,114683.85750810891 
 04/16  11:00:00,121850.92365286405 
 04/16  12:00:00,116809.6085218911 
 04/16  13:00:00,113678.54115931998 
 04/16  14:00:00,131816.60039717123 
 04/16  15:00:00,148684.88450375116 
 04/16  16:00:00,141955.27668953246 
 04/16  17:00:00,134588.76169387814 
 04/16  18:00:00,70888.70566129743 
 04/16  19:00:00,45435.740394538654 
 04/16  20:00:00,31601.579736329633 
 04/16  21:00:00,4602.308754587633 
 04/16  22:00:00,4385.548819104785 
 04/16  23:00:00,4160.4574194646475 
 04/16  24:00:00,4129.474908680128 
 04/17  01:00:00,4231.818411948453 
 04/17  02:00:00,4323.015686905552 
 04/17  03:00:00,4228.688822198841 
 04/17  04:00:00,4027.475998409136 
 04/17  05:00:00,3832.3338956800126 
 04/17  06:00:00,3968.9879880762014 
 04/17  07:00:00,4459.976992257892 
 04/17  08:00:00,5022.86001391777 
 04/17  09:00:00,5333.13358206536 
 04/17  10:00:00,5546.091611502361 
 04/17  11:00:00,5732.4772249670905 
 04/17  12:00:00,5847.619065628341 
 04/17  13:00:00,5896.482030711351 
 04/17  14:00:00,5961.6596297478145 
 04/17  15:00:00,5990.574082650506 
 04/17  16:00:00,5965.234339828233 
 04/17  17:00:00,5827.130295646116 
 04/17  18:00:00,5536.615358840642 
 04/17  19:00:00,5175.06026745655 
 04/17  20:00:00,4907.376095286516 
 04/17  21:00:00,4759.410433255536 
 04/17  22:00:00,4572.03774743476 
 04/17  23:00:00,4394.926936093967 
 04/17  24:00:00,4226.283799865802 
 04/18  01:00:00,4070.2739628197883 
 04/18  02:00:00,3922.7291245459255 
 04/18  03:00:00,3810.4563361747405 
 04/18  04:00:00,3696.623331985294 
 04/18  05:00:00,3584.97719984156 
 04/18  06:00:00,3744.2657657973346 
 04/18  07:00:00,4225.623558183971 
 04/18  08:00:00,4780.240795994764 
 04/18  09:00:00,5180.8385835649 
 04/18  10:00:00,5478.931219273013 
 04/18  11:00:00,5744.6644479060315 
 04/18  12:00:00,5955.034774306416 
 04/18  13:00:00,6061.914082011242 
 04/18  14:00:00,6079.74644678319 
 04/18  15:00:00,5859.142060640832 
 04/18  16:00:00,5494.440731649724 
 04/18  17:00:00,5106.423854948116 
 04/18  18:00:00,4833.239093572786 
 04/18  19:00:00,4687.783345397641 
 04/18  20:00:00,4600.701290552713 
 04/18  21:00:00,4488.61175510116 
 04/18  22:00:00,4338.172245307694 
 04/18  23:00:00,4209.024576216533 
 04/18  24:00:00,4149.574688633115 
 04/19  01:00:00,4112.236429899759 
 04/19  02:00:00,4088.8513766228 
 04/19  03:00:00,3941.257763558513 
 04/19  04:00:00,3669.927689492682 
 04/19  05:00:00,3412.0994273540964 
 04/19  06:00:00,3574.7441864385405 
 04/19  07:00:00,4186.346465417147 
 04/19  08:00:00,4912.144689140961 
 04/19  09:00:00,5395.641477200894 
 04/19  10:00:00,5692.718805630341 
 04/19  11:00:00,5917.958025254212 
 04/19  12:00:00,6060.771479494961 
 04/19  13:00:00,6143.497294729706 
 04/19  14:00:00,6169.0922806404515 
 04/19  15:00:00,6075.808452211175 
 04/19  16:00:00,5917.167741880569 
 04/19  17:00:00,5702.154827897422 
 04/19  18:00:00,5390.213263005474 
 04/19  19:00:00,5054.5164593289455 
 04/19  20:00:00,4795.261193941426 
 04/19  21:00:00,4608.350743846518 
 04/19  22:00:00,4423.070101738659 
 04/19  23:00:00,4223.190869340776 
 04/19  24:00:00,4054.2075388485523 
 04/20  01:00:00,4016.439841175253 
 04/20  02:00:00,4000.1823371474334 
 04/20  03:00:00,3872.221225367166 
 04/20  04:00:00,3601.4946712243946 
 04/20  05:00:00,3307.379565522899 
 04/20  06:00:00,3553.2145145797826 
 04/20  07:00:00,4294.979836843356 
 04/20  08:00:00,4999.797624900876 
 04/20  09:00:00,5365.601035051666 
 04/20  10:00:00,5607.808468325434 
 04/20  11:00:00,5791.594398684693 
 04/20  12:00:00,6011.1916314892105 
 04/20  13:00:00,6161.161700012876 
 04/20  14:00:00,6211.812270877833 
 04/20  15:00:00,6113.675306274755 
 04/20  16:00:00,5875.626359272798 
 04/20  17:00:00,5597.434536660541 
 04/20  18:00:00,5355.198984508858 
 04/20  19:00:00,5165.144181985066 
 04/20  20:00:00,5077.6902831537045 
 04/20  21:00:00,4977.523838607551 
 04/20  22:00:00,4895.9731776159415 
 04/20  23:00:00,4786.351326121551 
 04/20  24:00:00,4582.372525453097 
 04/21  01:00:00,4354.956182067607 
 04/21  02:00:00,4117.442281057368 
 04/21  03:00:00,3995.611305431387 
 04/21  04:00:00,3947.264674696468 
 04/21  05:00:00,3914.018598281485 
 04/21  06:00:00,4078.73211019553 
 04/21  07:00:00,4497.248709451325 
 04/21  08:00:00,4929.023172840847 
 04/21  09:00:00,5302.446699549841 
 04/21  10:00:00,5655.861551086226 
 04/21  11:00:00,5922.494435444666 
 04/21  12:00:00,6114.751353500843 
 04/21  13:00:00,6240.710811683001 
 04/21  14:00:00,6290.928509874365 
 04/21  15:00:00,6223.069410545529 
 04/21  16:00:00,6118.606948784593 
 04/21  17:00:00,5889.725693053155 
 04/21  18:00:00,5558.098653136797 
 04/21  19:00:00,5248.655243118638 
 04/21  20:00:00,5008.271601580197 
 04/21  21:00:00,4817.927852750003 
 04/21  22:00:00,4627.287841461406 
 04/21  23:00:00,4417.4956347934085 
 04/21  24:00:00,4197.37792922803 
 04/22  01:00:00,3974.923792370855 
 04/22  02:00:00,3755.3306185852684 
 04/22  03:00:00,3671.659607480877 
 04/22  04:00:00,3643.552074299126 
 04/22  05:00:00,3616.82709429171 
 04/22  06:00:00,3924.891361132102 
 04/22  07:00:00,4530.704291343595 
 04/22  08:00:00,18255.662917667712 
 04/22  09:00:00,130577.6548864753 
 04/22  10:00:00,132476.2343566021 
 04/22  11:00:00,132873.17812191184 
 04/22  12:00:00,132608.71464770213 
 04/22  13:00:00,123204.49268524698 
 04/22  14:00:00,118401.40656406735 
 04/22  15:00:00,124768.20872695658 
 04/22  16:00:00,114698.6611814294 
 04/22  17:00:00,97486.79223034626 
 04/22  18:00:00,32797.666549403955 
 04/22  19:00:00,16357.86985653753 
 04/22  20:00:00,6522.248036162433 
 04/22  21:00:00,4829.832845532114 
 04/22  22:00:00,4232.243215471583 
 04/22  23:00:00,4059.563534428679 
 04/22  24:00:00,4008.22231826811 
 04/23  01:00:00,4018.1889536069607 
 04/23  02:00:00,4021.534761079804 
 04/23  03:00:00,3747.0238035489183 
 04/23  04:00:00,3305.115278744886 
 04/23  05:00:00,2852.513423967654 
 04/23  06:00:00,2959.1648852693675 
 04/23  07:00:00,3696.252079964545 
 04/23  08:00:00,12469.1644279566 
 04/23  09:00:00,87032.71193528602 
 04/23  10:00:00,114348.52514831854 
 04/23  11:00:00,121191.51752303583 
 04/23  12:00:00,116531.74332101633 
 04/23  13:00:00,114244.25648959495 
 04/23  14:00:00,132285.6241220459 
 04/23  15:00:00,149490.79051696728 
 04/23  16:00:00,142699.31911813867 
 04/23  17:00:00,134795.75820952588 
 04/23  18:00:00,70269.34553422929 
 04/23  19:00:00,45469.90421935223 
 04/23  20:00:00,31754.586384176106 
 04/23  21:00:00,4758.618341523361 
 04/23  22:00:00,4716.097521519576 
 04/23  23:00:00,4636.696008340527 
 04/23  24:00:00,4568.550848433393 
 04/24  01:00:00,4506.795859778756 
 04/24  02:00:00,4439.776454862663 
 04/24  03:00:00,4343.68790787803 
 04/24  04:00:00,4246.889024308014 
 04/24  05:00:00,4133.454354938279 
 04/24  06:00:00,4268.559686994642 
 04/24  07:00:00,4692.113711207414 
 04/24  08:00:00,13946.225946402128 
 04/24  09:00:00,121173.33512574183 
 04/24  10:00:00,123563.14979412098 
 04/24  11:00:00,125671.33790560451 
 04/24  12:00:00,126759.42785782286 
 04/24  13:00:00,121192.16661347069 
 04/24  14:00:00,118558.73137800244 
 04/24  15:00:00,124784.4561641743 
 04/24  16:00:00,115924.22502210796 
 04/24  17:00:00,95835.0140605824 
 04/24  18:00:00,30448.15240146761 
 04/24  19:00:00,14678.16325697681 
 04/24  20:00:00,5821.378019403535 
 04/24  21:00:00,5320.197990322308 
 04/24  22:00:00,4822.376331969645 
 04/24  23:00:00,4733.727388938719 
 04/24  24:00:00,4637.460696911206 
 04/25  01:00:00,4530.276564598771 
 04/25  02:00:00,4445.1465477792435 
 04/25  03:00:00,4251.7047338604 
 04/25  04:00:00,3995.9609838405636 
 04/25  05:00:00,3737.2774205826204 
 04/25  06:00:00,3905.505054370191 
 04/25  07:00:00,4512.389661706023 
 04/25  08:00:00,14813.79767556596 
 04/25  09:00:00,91382.01136112267 
 04/25  10:00:00,117588.65714161746 
 04/25  11:00:00,114355.70686112634 
 04/25  12:00:00,109343.23219083656 
 04/25  13:00:00,108508.5512779146 
 04/25  14:00:00,122683.19922038836 
 04/25  15:00:00,135056.68779199958 
 04/25  16:00:00,136187.7153683082 
 04/25  17:00:00,124319.37955028587 
 04/25  18:00:00,61052.33835681226 
 04/25  19:00:00,41229.01703923807 
 04/25  20:00:00,28386.173323381565 
 04/25  21:00:00,5036.239411413877 
 04/25  22:00:00,4958.092748917753 
 04/25  23:00:00,4895.123896997134 
 04/25  24:00:00,4814.815314681865 
 04/26  01:00:00,4747.753304693435 
 04/26  02:00:00,4658.850152466835 
 04/26  03:00:00,4494.89320117774 
 04/26  04:00:00,4283.050320150293 
 04/26  05:00:00,4097.637588342362 
 04/26  06:00:00,4204.59272591378 
 04/26  07:00:00,4610.493880888972 
 04/26  08:00:00,16485.075666888195 
 04/26  09:00:00,90996.20114510383 
 04/26  10:00:00,99078.15008896687 
 04/26  11:00:00,105138.48487085202 
 04/26  12:00:00,108720.06063751667 
 04/26  13:00:00,110354.94656195554 
 04/26  14:00:00,119249.23243052773 
 04/26  15:00:00,126534.24071287968 
 04/26  16:00:00,116171.2395074842 
 04/26  17:00:00,92404.08366476046 
 04/26  18:00:00,36066.21626014113 
 04/26  19:00:00,21060.76823531504 
 04/26  20:00:00,13530.5515266823 
 04/26  21:00:00,9070.878465818301 
 04/26  22:00:00,4775.0495695966965 
 04/26  23:00:00,4843.003366447155 
 04/26  24:00:00,4840.5205067418765 
 04/27  01:00:00,4748.239828790334 
 04/27  02:00:00,4624.595680623126 
 04/27  03:00:00,4477.7545306869615 
 04/27  04:00:00,4298.326879266499 
 04/27  05:00:00,4115.09229692796 
 04/27  06:00:00,4153.405176234322 
 04/27  07:00:00,4465.12545064323 
 04/27  08:00:00,4875.406078836595 
 04/27  09:00:00,90402.7562828249 
 04/27  10:00:00,118147.54132607882 
 04/27  11:00:00,131274.69934995989 
 04/27  12:00:00,122592.6651539314 
 04/27  13:00:00,55295.775586392534 
 04/27  14:00:00,52861.19836581662 
 04/27  15:00:00,52120.83530519636 
 04/27  16:00:00,46049.350562543616 
 04/27  17:00:00,37299.837599469996 
 04/27  18:00:00,24683.705926843122 
 04/27  19:00:00,14758.324615490616 
 04/27  20:00:00,11416.906204420522 
 04/27  21:00:00,9778.801352710225 
 04/27  22:00:00,5181.825554381355 
 04/27  23:00:00,5187.738339921828 
 04/27  24:00:00,5092.397148189866 
 04/28  01:00:00,4939.862453459559 
 04/28  02:00:00,4796.442235064406 
 04/28  03:00:00,4695.215284700185 
 04/28  04:00:00,4566.7341256674235 
 04/28  05:00:00,4431.465816629911 
 04/28  06:00:00,4634.742959091312 
 04/28  07:00:00,5138.006503658084 
 04/28  08:00:00,5597.902402728556 
 04/28  09:00:00,5917.128879970739 
 04/28  10:00:00,6159.879816797162 
 04/28  11:00:00,6279.037915151955 
 04/28  12:00:00,6352.167530512105 
 04/28  13:00:00,6381.334028371549 
 04/28  14:00:00,6386.712179864476 
 04/28  15:00:00,6277.707565766129 
 04/28  16:00:00,6165.709526282604 
 04/28  17:00:00,5934.669016122491 
 04/28  18:00:00,5667.357501498581 
 04/28  19:00:00,5419.875099809192 
 04/28  20:00:00,5186.802815905355 
 04/28  21:00:00,5034.173056346065 
 04/28  22:00:00,4906.004710929304 
 04/28  23:00:00,4769.543411705084 
 04/28  24:00:00,4600.115819421302 
 04/29  01:00:00,4382.444493884674 
 04/29  02:00:00,4180.925792319922 
 04/29  03:00:00,3994.628648742432 
 04/29  04:00:00,3784.7693225799835 
 04/29  05:00:00,3560.6718576408043 
 04/29  06:00:00,3818.2190435138123 
 04/29  07:00:00,4548.144838140102 
 04/29  08:00:00,19010.58336571637 
 04/29  09:00:00,132904.4040136187 
 04/29  10:00:00,137725.10730128 
 04/29  11:00:00,139593.65345410145 
 04/29  12:00:00,140669.8550689535 
 04/29  13:00:00,132419.66226958709 
 04/29  14:00:00,126896.0548578058 
 04/29  15:00:00,132121.96335096696 
 04/29  16:00:00,120464.76989976166 
 04/29  17:00:00,102889.68204171234 
 04/29  18:00:00,34789.52911523985 
 04/29  19:00:00,17629.321715675567 
