Date/Time,Whole Building:Facility Total Electric Demand Power [W](Hourly) 
 04/30  01:00:00,14821.562291888273 
 04/30  02:00:00,13625.38101877336 
 04/30  03:00:00,12673.22106741995 
 04/30  04:00:00,11843.872249121583 
 04/30  05:00:00,11069.365569374895 
 04/30  06:00:00,12913.85571522051 
 04/30  07:00:00,16358.39652610544 
 04/30  08:00:00,48334.12301401793 
 04/30  09:00:00,307365.6309828291 
 04/30  10:00:00,399688.71073682929 
 04/30  11:00:00,425744.9969293314 
 04/30  12:00:00,421760.6443989714 
 04/30  13:00:00,432370.8231147581 
 04/30  14:00:00,481869.8813773245 
 04/30  15:00:00,517324.4495357394 
 04/30  16:00:00,484856.07532862489 
 04/30  17:00:00,466957.4245698301 
 04/30  18:00:00,236351.71712952844 
 04/30  19:00:00,144587.1423007457 
 04/30  20:00:00,97423.39742862305 
 04/30  21:00:00,19744.481490345668 
 04/30  22:00:00,19020.98667545541 
 04/30  23:00:00,18245.015073500173 
 04/30  24:00:00,17803.165382924908 
